cmTop,cmBot,ageTop,ageBot ,charVol,charCount
47.75,48,1742.21,1753.09,3,0
48,48.25,1753.09,1763.96,3,0
48.25,48.5,1763.96,1774.82,3,1
48.5,48.75,1774.82,1785.66,3,10
48.75,49,1785.66,1796.48,3,6
49,49.25,1796.48,1807.29,3,0
49.25,49.5,1807.29,1818.08,3,1
49.5,49.75,1818.08,1828.85,3,1
49.75,50,1828.85,1839.61,3,0
50,50.25,1839.61,1850.35,3,4
50.25,50.5,1850.35,1861.08,3,2
50.5,50.75,1861.08,1871.78,3,0
50.75,51,1871.78,1882.47,3,0
51,51.25,1882.47,1893.15,3,0
51.25,51.5,1893.15,1903.81,3,1
51.5,51.75,1903.81,1914.45,3,3
51.75,52,1914.45,1925.07,3,0
52,52.25,1925.07,1935.67,3,0
52.25,52.5,1935.67,1946.26,3,0
52.5,52.75,1946.26,1956.83,3,0
52.75,53,1956.83,1967.39,3,1
53,53.25,1967.39,1977.92,3,1
53.25,53.5,1977.92,1988.44,3,1
53.5,53.75,1988.44,1998.94,3,1
53.75,54,1998.94,2009.43,3,2
54,54.25,2009.43,2019.89,3,8
54.25,54.5,2019.89,2030.34,3,4
54.5,54.75,2030.34,2040.77,3,4
54.75,55,2040.77,2051.18,3,4
