cmTop,cmBot,ageTop,ageBot ,charVol,charCount
72.75,73,1225.1,1230.4,2,5
73,73.25,1230.4,1235.8,2,16
73.25,73.5,1235.8,1241.1,2,22
73.5,73.75,1241.1,1246.5,2,16
73.75,74,1246.5,1251.9,2,14
74,74.25,1251.9,1257.3,2,13
74.25,74.5,1257.3,1262.7,2,9
74.5,74.75,1262.7,1268.1,2,21
74.75,75,1268.1,1273.5,2,11
75,75.25,1273.5,1278.9,2,12
75.25,75.5,1278.9,1284.3,2,9
75.5,75.75,1284.3,1289.8,2,12
75.75,76,1289.8,1295.2,2,3
76,76.25,1295.2,1300.7,2,3
76.25,76.5,1300.7,1306.2,2,4
76.5,76.75,1306.2,1311.6,2,10
76.75,77,1311.6,1317.1,2,8
77,77.25,1317.1,1322.6,2,3
77.25,77.5,1322.6,1328.1,2,7
77.5,77.75,1328.1,1333.6,2,7
77.75,78,1333.6,1339.1,2,8
78,78.25,1339.1,1344.6,2,15
78.25,78.5,1344.6,1350.1,2,16
78.5,78.75,1350.1,1355.7,2,9
78.75,79,1355.7,1361.2,2,9
79,79.25,1361.2,1366.7,2,4
79.25,79.5,1366.7,1372.3,2,8
79.5,79.75,1372.3,1377.8,2,5
79.75,80,1377.8,1383.4,2,5
80,80.25,1383.4,1389,2,12
80.25,80.5,1389,1394.5,2,0
80.5,80.75,1394.5,1400.1,2,2
80.75,81,1400.1,1405.7,2,1
81,81.25,1405.7,1411.3,2,11
81.25,81.5,1411.3,1416.9,2,25
81.5,81.75,1416.9,1422.5,2,22
81.75,82,1422.5,1428.1,2,0
82,82.25,1428.1,1433.7,2,5
82.25,82.5,1433.7,1439.3,2,7
82.5,82.75,1439.3,1444.9,2,3
82.75,83,1444.9,1450.6,2,22
83,83.25,1450.6,1456.2,2,20
83.25,83.5,1456.2,1461.8,2,3
83.5,83.75,1461.8,1467.5,2,15
83.75,84,1467.5,1473.1,2,5
84,84.25,1473.1,1478.8,2,8
84.25,84.5,1478.8,1484.4,2,11
84.5,84.75,1484.4,1490.1,2,14
84.75,85,1490.1,1495.7,2,1
85,85.25,1495.7,1501.4,2,8
85.25,85.5,1501.4,1507.1,2,1
85.5,85.75,1507.1,1512.7,2,2
85.75,86,1512.7,1518.4,2,0
86,86.25,1518.4,1524.1,2,0
