cmTop,cmBot,ageTop,ageBot ,charVol,charCount
141.75,142,5161.21,5163.3,3,21
142,142.25,5163.3,5165.45,3,12
142.25,142.5,5165.45,5167.63,3,14
142.5,142.75,5167.63,5169.87,3,15
142.75,143,5169.87,5172.15,3,11
143,143.25,5172.15,5174.48,3,5
143.25,143.5,5174.48,5176.87,3,12
143.5,143.75,5176.87,5179.31,3,5
143.75,144,5179.31,5181.8,3,9
144,144.25,5181.8,5184.34,3,7
144.25,144.5,5184.34,5186.93,3,3
144.5,144.75,5186.93,5189.58,3,12
144.75,145,5189.58,5192.27,3,4
145,145.25,5192.27,5195,3,4
145.25,145.5,5195,5197.79,3,7
145.5,145.75,5197.79,5200.62,3,6
145.75,146,5200.62,5203.49,3,20
146,146.25,5203.49,5206.4,3,11
146.25,146.5,5206.4,5209.36,3,2
146.5,146.75,5209.36,5212.36,3,12
146.75,147,5212.36,5215.4,3,10
147,147.25,5215.4,5218.48,3,3
147.25,147.5,5218.48,5221.59,3,2
147.5,147.75,5221.59,5224.74,3,8
147.75,148,5224.74,5227.93,3,6
148,148.25,5227.93,5231.15,3,5
148.25,148.5,5231.15,5234.41,3,15
148.5,148.75,5234.41,5237.7,3,13
148.75,149,5237.7,5241.02,3,7
149,149.25,5241.02,5244.37,3,13
149.25,149.5,5244.37,5247.75,3,9
149.5,149.75,5247.75,5251.16,3,9
149.75,150,5251.16,5254.59,3,13
150,150.25,5254.59,5258.06,3,8
150.25,150.5,5258.06,5261.54,3,8
150.5,150.75,5261.54,5265.05,3,7
150.75,151,5265.05,5268.59,3,14
151,151.25,5268.59,5272.14,3,3
151.25,151.5,5272.14,5275.72,3,2
151.5,151.75,5275.72,5279.32,3,17
151.75,152,5279.32,5282.94,3,5
152,152.25,5282.94,5286.57,3,10
152.25,152.5,5286.57,5290.22,3,7
152.5,152.75,5290.22,5293.89,3,2
152.75,153,5293.89,5297.57,3,5
