cmTop,cmBot,ageTop,ageBot ,charVol,charCount
68.75,69,1021.5,1026.1,2,7
69,69.25,1026.1,1030.1,2,7
69.25,69.5,1030.1,1034.7,2,0
69.5,69.75,1034.7,1039.7,2,3
69.75,70,1039.7,1045.8,2,1
70,70.25,1045.8,1050.5,2,0
70.25,70.5,1050.5,1055.2,2,13
70.5,70.75,1055.2,1058.2,2,19
70.75,71,1058.2,1061.1,2,5
71,71.25,1061.1,1063.6,2,0
71.25,71.5,1063.6,1065.6,2,1
71.5,71.75,1065.6,1069.4,2,4
71.75,72,1069.4,1073.7,2,1
72,72.25,1073.7,1077.8,2,5
72.25,72.5,1077.8,1084.1,2,8
72.5,72.75,1084.1,1091.6,2,9
72.75,73,1091.6,1096.3,2,8
73,73.25,1096.3,1099.7,2,12
73.25,73.5,1099.7,1103.5,2,1
73.5,73.75,1103.5,1108.3,2,4
73.75,74,1108.3,1114.8,2,2
74,74.25,1114.8,1120.4,2,2
74.25,74.5,1120.4,1125.6,2,3
74.5,74.75,1125.6,1130.7,2,0
74.75,75,1130.7,1135.7,2,0
75,75.25,1135.7,1141.4,2,0
75.25,75.5,1141.4,1146.6,2,5
75.5,75.75,1146.6,1151.1,2,2
75.75,76,1151.1,1154.8,2,2
76,76.25,1154.8,1158.7,2,10
76.25,76.5,1158.7,1163.9,2,2
76.5,76.75,1163.9,1168.8,2,8
76.75,77,1168.8,1170.9,2,4
77,77.25,1170.9,1172.3,2,1
77.25,77.5,1172.3,1173.8,2,0
77.5,77.75,1173.8,1177.5,2,0
77.75,78,1177.5,1182.9,2,0
78,78.25,1182.9,1188.2,2,2
78.25,78.5,1188.2,1193.9,2,0
78.5,78.75,1193.9,1200.7,2,0
78.75,79,1200.7,1202.4,2,0
79,79.25,1202.4,1203.9,2,0
79.25,79.5,1203.9,1206.3,2,0
79.5,79.75,1206.3,1210.9,2,0
79.75,80,1210.9,1217.4,1.5,1
80,80.25,1217.4,1222.8,2,3
80.25,80.5,1222.8,1223.7,2,0
80.5,80.75,1223.7,1225,1.5,17
80.75,81,1225,1227.3,2,8
81,81.25,1227.3,1228.6,2,22
81.25,81.5,1228.6,1230.8,2,19
81.5,81.75,1230.8,1232.1,2,4
81.75,82,1232.1,1233,2,8
82,82.25,1233,1236,2,7
82.25,82.5,1236,1241.4,2,5
82.5,82.75,1241.4,1247.9,2,1
82.75,83,1247.9,1257.6,2,0
83,83.25,1257.6,1265.7,2,0
83.25,83.5,1265.7,1268.7,2,1
83.5,83.75,1268.7,1275.2,2,1
83.75,84,1275.2,1281.1,2,1
84,84.25,1281.1,1286.9,2,0
84.25,84.5,1286.9,1294.1,2,0
84.5,84.75,1294.1,1300.2,2,0
84.75,85,1300.2,1305.2,2,7
85,85.25,1305.2,1309.3,1.5,4
85.25,85.5,1309.3,1311.7,2,26
85.5,85.75,1311.7,1315.8,2,11
85.75,86,1315.8,1319.6,2,3
86,86.25,1319.6,1323.8,2,2
86.25,86.5,1323.8,1330.4,2,0
86.5,86.75,1330.4,1336.5,2,2
86.75,87,1336.5,1341.4,2,1
87,87.25,1341.4,1345.9,2,3
87.25,87.5,1345.9,1347.7,2,2
87.5,87.75,1347.7,1351.8,2,9
87.75,88,1351.8,1355.9,2,7
88,88.25,1355.9,1359.9,2,1
88.25,88.5,1359.9,1364.9,2,0
88.5,88.75,1364.9,1370.2,2,5
88.75,89,1370.2,1373.2,2,5
89,89.25,1373.2,1374,2,2
89.25,89.5,1374,1376.7,2,2
89.5,89.75,1376.7,1382.8,2,1
89.75,90,1382.8,1384.9,2,4
90,90.25,1384.9,1389.8,2,4
90.25,90.5,1389.8,1395.5,2,2
90.5,90.75,1395.5,1400.6,2,0
90.75,91,1400.6,1405.6,2,0
91,91.25,1405.6,1409.6,2,2
91.25,91.5,1409.6,1414.8,2,2
91.5,91.75,1414.8,1419.6,2,2
91.75,92,1419.6,1424.7,2,2
92,92.25,1424.7,1429.5,2,3
92.25,92.5,1429.5,1436.5,2,0
92.5,92.75,1436.5,1443.4,2,3
92.75,93,1443.4,1450,2,4
93,93.25,1450,1453.2,2,0
93.25,93.5,1453.2,1459.5,2,2
93.5,93.75,1459.5,1463.7,2,0
93.75,94,1463.7,1471,2,6
94,94.25,1471,1476.6,2,1
94.25,94.5,1476.6,1482.7,2,0
94.5,94.75,1482.7,1489,2,1
94.75,95,1489,1490.3,2,3
95,95.25,1490.3,1492.1,2,1
95.25,95.5,1492.1,1496.4,2,0
95.5,95.75,1496.4,1501.6,2,3
95.75,96,1501.6,1508.8,2,2
96,96.25,1508.8,1513.1,2,1
96.25,96.5,1513.1,1517.8,2,33
96.5,96.75,1517.8,1521.2,2,6
96.75,97,1521.2,1528.8,2,8
97,97.25,1528.8,1534,2,0
97.25,97.5,1534,1538.1,2,0
97.5,97.75,1538.1,1541.9,2,1
97.75,98,1541.9,1544.6,2,33
98,98.25,1544.6,1549.6,2,13
98.25,98.5,1549.6,1553.1,2,3
98.5,98.75,1553.1,1556.5,1.5,8
98.75,99,1556.5,1559.5,1,9
99,99.25,1559.5,1560.8,1.5,8
