cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
90.684,1730.9,3.5608,2,0.073799,0.18045,-0.10665,0.34381,0,0,7.7804,8.1236
91.098,1740.9,1.3656,2,0.028322,0.1801,-0.15178,0.34243,0,0,8.6022,8.1854
91.513,1750.9,2.7174,2,0.056401,0.17973,-0.12333,0.34105,0,0,8.7648,8.2475
91.928,1760.9,3.42,2,0.071038,0.17935,-0.10831,0.33966,0,0,8.7073,8.3097
92.344,1770.9,19.159,2,0.39826,0.17896,0.2193,0.33826,0,0,8.6526,8.3721
92.759,1780.9,10.171,2,0.21161,0.17856,0.033048,0.33686,0,0,8.6035,8.4346
93.176,1790.9,7.24,2,0.15077,0.17816,-0.027393,0.33546,0,0,8.61,8.4972
93.592,1800.9,6.5764,2,0.13708,0.17776,-0.040686,0.33406,0,0,8.6596,8.5599
94.009,1810.9,26.622,2,0.55549,0.17736,0.37812,0.33264,1,0,8.7331,8.6228
94.426,1820.9,5.5336,2,0.11558,0.17696,-0.061387,0.33123,0,0,8.6872,8.6857
94.844,1830.9,2.5688,2,0.053707,0.17657,-0.12286,0.32981,0,0,8.7162,8.7487
95.262,1840.9,1,2,0.020932,0.17618,-0.15525,0.32838,0,0,8.6722,8.8117
95.681,1850.9,0.40347,2,0.0084551,0.1758,-0.16734,0.32695,0,0,8.8567,8.8749
96.1,1860.9,1.5957,2,0.033477,0.17543,-0.14195,0.32551,0,0,8.8667,8.938
96.519,1870.9,3.7068,2,0.077869,0.17507,-0.097197,0.32406,0,0,8.7993,9.0013
96.94,1880.9,4.0986,2,0.086211,0.17472,-0.088506,0.32261,0,0,8.7587,9.0646
97.36,1890.9,4.855,2,0.10225,0.17438,-0.072131,0.32115,0,0,8.7422,9.1279
97.782,1900.9,8.5909,2,0.18119,0.17406,0.0071243,0.31968,0,0,8.6963,9.1913
98.203,1910.9,13.404,2,0.2831,0.17376,0.10933,0.3182,0,0,8.8783,9.2547
98.626,1920.9,8.9848,2,0.19003,0.17348,0.016557,0.31671,0,0,8.8832,9.3182
99.049,1930.9,9.2772,2,0.19652,0.17321,0.023302,0.31521,0,0,9.0212,9.3817
99.472,1940.9,10.042,2,0.21307,0.17297,0.040094,0.3137,0,0,8.9581,9.4453
99.897,1950.9,16.02,2,0.34042,0.17275,0.16767,0.31217,0,0,8.929,9.5089
100.32,1960.9,10.095,2,0.21486,0.17255,0.042308,0.31064,0,0,8.859,9.5725
100.75,1970.9,10.754,2,0.2291,0.17238,0.056724,0.30908,0,0,8.8843,9.6362
101.17,1980.9,24.718,2,0.52657,0.17222,0.35435,0.30752,1,0,9.3039,9.7
101.6,1990.9,8.9442,2,0.19054,0.17209,0.018446,0.30593,0,0,9.9744,9.7639
