cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
95.96,4958,10,3,0.1,0,0,0.1,0,0,0.78,0.73
96.29,4973,16,3,0.1,0,0.1,0,1,0.310763181,0.78,0.77
96.58,4988,6,3,0,0,0,0,0,0,0.77,0.73
96.88,5003,6,3,0,0,0,0,0,0,0.77,0.84
97.17,5018,10,3,0.1,0,0,0,0,0,0.76,0.7
97.46,5033,6,3,0,0,0,0,0,0,0.76,0.38
97.79,5048,1,3,0,0,0,0,0,0,0.76,0.56
98.08,5063,4,3,0,0,0,0,0,0,0.75,0.27
98.37,5078,6,3,0,0,0,0,0,0,0.75,0.28
98.67,5093,3,3,0,0,0,0,0,0,0.75,0.41
98.96,5108,18,3,0.1,0,0.1,0,1,0.615877712,0.75,0.34
99.29,5123,6,3,0,0,0,0,0,0,0.75,0.33
99.58,5138,3,3,0,0,0,0,0,0,0.76,0.51
99.87,5153,8,3,0.1,0,0,0,0,0,0.76,0.4
100.16,5168,8,3,0.1,0,0,0,0,0,0.77,0.43
100.45,5183,9,3,0.1,0,0,0,0,0,0.78,0.44
100.77,5198,2,3,0,0,0,0,0,0,0.8,0.47
101.07,5213,8,3,0.1,0,0,0,0,0,0.81,0.48
101.25,5228,24,3,0.2,0,0.1,0,0,0,0.82,0.89
101.55,5243,12,3,0.1,0,0,0,0,0,0.84,0.6
101.94,5258,11,3,0.1,0,0,0,1,1.723605591,0.85,0.86
102.25,5273,5,3,0,0,0,0,0,0,0.87,0.79
102.56,5288,12,3,0.1,0,0.1,0,0,0,0.88,0.82
102.85,5303,16,3,0.1,0,0.1,0,1,0.679254366,0.89,0.1
103.14,5318,7,3,0.1,0,0,0,0,0,0.9,0.44
103.43,5333,3,3,0,0,0,0,0,0,0.91,0.52
103.73,5348,1,3,0,0,0,0.1,0,0,0.92,0.31
104.05,5363,2,3,0,0,0,0.1,0,0,0.93,0.35
104.34,5378,5,3,0,0,0,0.1,0,0,0.94,0.5
104.63,5393,4,3,0,0,0,0.1,0,0,0.95,0.38
104.92,5408,1,3,0,0,0,0.1,0,0,0.96,0.43
105.21,5423,2,3,0,0,0,0.1,0,0,0.96,0.54
105.53,5438,0,3,0,0,0,0.1,0,0,0.96,0.47
105.82,5453,1,3,0,0,0,0.1,0,0,0.97,0.3
106.11,5468,2,3,0,0,0,0.1,0,0,0.97,0.25
106.4,5483,3,3,0,0,0,0.1,0,0,0.97,0.3
106.69,5498,7,3,0.1,0,0,0.1,0,0,0.97,0.15
106.99,5513,1,3,0,0,0,0.1,0,0,0.96,0.32
107.3,5528,0,2.2,0,0,0,0.1,0,0,0.96,0.23
107.59,5543,2,2.8,0,0,0,0.1,0,0,0.96,0.17
107.88,5558,58,2.8,0.4,0,0.4,0.1,0,0,0.96,0.07
108.16,5573,39,3,0.3,0,0.2,0.1,1,7.821863408,0.96,0.18
108.45,5588,1,3,0,0,0,0.1,0,0,0.96,0.58
108.76,5603,1,3,0,0,0,0.1,0,0,0.96,0.66
109.06,5618,4,3,0,0,0,0.1,0,0,0.97,0.44
109.35,5633,7,3,0.1,0,0,0.1,0,0,0.97,0
109.64,5648,9,2.7,0.1,0,0.1,0.1,0,0,0.96,0.35
109.92,5663,12,2.8,0.1,0,0.1,0.1,1,0.384892473,0.96,0.49
110.21,5678,2,1.7,0,0,0,0.1,0,0,0.96,0.61
110.53,5693,6,3,0,0,0,0.1,0,0,0.95,0.67
110.82,5708,9,3,0.1,0,0,0.1,0,0,0.95,0.55
111.11,5723,2,3,0,0,0,0.1,0,0,0.95,0.59
111.39,5738,3,3,0,0,0,0,0,0,0.94,0.02
111.68,5753,2,3,0,0,0,0,0,0,0.94,0.6
111.97,5768,1,3,0,0,0,0,0,0,0.94,0.99
112.29,5783,0,3,0,0,0,0,0,0,0.94,0.96
112.57,5798,3,3,0,0,0,0,0,0,0.94,0.91
112.86,5813,41,3,0.3,0,0.3,0,0,0,0.94,0.01
113.14,5828,42,3,0.3,0,0.3,0,1,6.934028094,0.94,0.01
113.43,5843,2,1.9,0,0,0,0,0,0,0.94,0
113.71,5858,2,2.8,0,0,0,0,0,0,0.93,0.79
114.03,5873,11,3,0.1,0,0.1,0,1,0.32099669,0.93,0.89
114.32,5888,3,3,0,0,0,0,0,0,0.92,0.87
114.6,5903,2,2.6,0,0,0,0,0,0,0.92,0.79
114.89,5918,1,2.5,0,0,0,0,0,0,0.92,0.63
115.17,5933,1,3,0,0,0,0,0,0,0.92,0.73
115.46,5948,0,3,0,0,0,0,0,0,0.93,0.74
115.76,5963,3,3,0,0,0,0,0,0,0.93,0.73
116.06,5978,33,3,0.2,0,0.2,0,0,0,0.93,0.72
116.34,5993,49,3.4,0.3,0,0.3,0,1,6.903209112,0.94,0
116.63,6008,3,4.5,0,0,0,0,0,0,0.94,0.58
116.91,6023,3,5,0,0,0,0,0,0,0.95,0.49
117.19,6038,2,4.2,0,0,0,0,0,0,0.95,0.61
117.48,6053,0,4.8,0,0,0,0,0,0,0.96,0.66
117.79,6068,0,3,0,0,0,0,0,0,0.96,0.73
118.08,6083,1,3,0,0,0,0,0,0,0.96,0.62
118.36,6098,0,3,0,0,0,0,0,0,0.96,0.68
118.64,6113,3,3,0,0,0,0,0,0,0.97,0.65
118.92,6128,12,3,0.1,0,0.1,0,1,0.568833459,0.97,0.58
119.21,6143,3,3,0,0,0,0,0,0,0.97,0.48
119.51,6158,0,3,0,0,0,0,0,0,0.98,0.36
119.8,6173,0,3,0,0,0,0,0,0,0.98,0.3
120.09,6188,1,2.7,0,0,0,0,0,0,0.98,0.44
120.37,6203,3,2.5,0,0,0,0,0,0,0.98,0.28
120.65,6218,4,3,0,0,0,0,0,0,0.98,0.34
120.93,6233,3,3,0,0,0,0,0,0,0.98,0.21
121.21,6248,3,3,0,0,0,0,0,0,0.98,0.21
121.52,6263,1,3,0,0,0,0,0,0,0.98,0.39
121.81,6278,9,3,0.1,0,0,0,0,0,0.98,0.46
122.09,6293,17,3,0.1,0,0.1,0,0,0,0.98,0.27
122.37,6308,5,3,0,0,0,0,1,1.827365135,0.97,0.25
122.65,6323,1,3,0,0,0,0,0,0,0.97,0.16
122.93,6338,0,3,0,0,0,0,0,0,0.97,0.13
123.21,6353,2,3,0,0,0,0,0,0,0.97,0.15
123.52,6368,8,3,0.1,0,0,0,1,0.391176862,0.97,0.16
123.81,6383,2,3,0,0,0,0,0,0,0.97,0.17
124.09,6398,0,3,0,0,0,0,0,0,0.97,0.18
124.37,6413,0,3,0,0,0,0,0,0,0.97,0.18
124.65,6428,6,3,0,0,0,0,1,0.212694288,0.97,0.24
124.93,6443,4,3,0,0,0,0,0,0,0.97,0.24
125.21,6458,1,3,0,0,0,0,0,0,0.97,0.34
125.51,6473,0,3,0,0,0,0,0,0,0.97,0.41
125.8,6488,8,3,0.1,0,0,0,0,0,0.97,0.61
126.08,6503,26,3,0.2,0,0.2,0,0,0,0.97,0.73
126.36,6518,12,3,0.1,0,0.1,0,1,3.75586178,0.97,0.83
126.64,6533,1,3,0,0,0,0,0,0,0.96,0.86
126.92,6548,1,3,0,0,0,0,0,0,0.96,0.83
127.2,6563,5,3,0,0,0,0,1,0.00948347,0.96,0.83
127.49,6578,1,3,0,0,0,0,0,0,0.95,0.83
127.79,6593,1,3,0,0,0,0,0,0,0.95,0.7
128.07,6608,1,3,0,0,0,0,0,0,0.94,0.01
128.35,6623,1,3,0,0,0,0,0,0,0.94,0.01
128.63,6638,0,3,0,0,0,0,0,0,0.94,0.04
128.91,6653,1,3,0,0,0,0,0,0,0.93,0.02
129.19,6668,2,3,0,0,0,0,0,0,0.93,0.04
129.47,6683,7,3,0.1,0,0,0,0,0,0.93,0.05
129.78,6698,1,3,0,0,0,0,0,0,0.92,0.06
130.06,6713,0,3,0,0,0,0,0,0,0.92,0.05
130.34,6728,1,3,0,0,0,0,0,0,0.92,0.16
130.62,6743,1,3,0,0,0,0,0,0,0.91,0.17
130.9,6758,1,3,0,0,0,0,0,0,0.91,0.1
131.18,6773,8,3,0.1,0,0,0,0,0,0.91,0.14
131.46,6788,4,3,0,0,0,0,0,0,0.91,0.13
131.75,6803,2,3,0,0,0,0,0,0,0.9,0.17
132.05,6818,6,3,0,0,0,0,0,0,0.9,0.2
132.33,6833,9,3,0.1,0,0,0,0,0,0.9,0.07
132.61,6848,15,3,0.1,0,0.1,0,0,0,0.9,0.14
132.89,6863,35,3,0.2,0,0.2,0,0,0,0.89,0.12
133.17,6878,23,3,0.2,0,0.1,0,1,4.632319334,0.89,0.11
133.44,6893,8,3,0.1,0,0,0,0,0,0.89,0.16
133.73,6908,25,3,0.2,0,0.1,0,0,0,0.89,0.32
134.03,6923,18,3,0.1,0,0.1,0,1,2.296723864,0.89,0.29
134.31,6938,8,3,0.1,0,0,0,0,0,0.88,0.28
134.59,6953,10,3,0.1,0,0,0,0,0,0.88,0.28
134.87,6968,10,3,0.1,0,0,0,0,0,0.87,0.49
135.15,6983,5,3,0,0,0,0,0,0,0.87,0.62
135.43,6998,2,3,0,0,0,0,0,0,0.86,0.62
135.71,7013,1,3,0,0,0,0,0,0,0.85,0.66
136.01,7028,4,3,0,0,0,0,0,0,0.85,0.64
136.3,7043,2,3,0,0,0,0,0,0,0.85,0.59
136.58,7058,3,3,0,0,0,0,0,0,0.84,0.57
136.86,7073,3,3,0,0,0,0,0,0,0.84,0.49
137.14,7088,3,3,0,0,0,0,0,0,0.84,0.46
137.42,7103,5,3,0,0,0,0,0,0,0.84,0.42
137.7,7118,3,3,0,0,0,0,0,0,0.84,0.32
137.99,7133,2,3,0,0,0,0,0,0,0.84,0.51
138.29,7148,4,3,0,0,0,0,0,0,0.84,0.5
138.57,7163,9,3,0.1,0,0,0,0,0,0.84,0.27
138.85,7178,15,3,0.1,0,0.1,0,0,0,0.84,0.47
139.13,7193,10,3,0.1,0,0,0,1,0.746117886,0.84,0.49
139.41,7208,6,3,0,0,0,0,0,0,0.83,0.57
139.69,7223,7,3,0,0,0,0,0,0,0.83,0.43
139.97,7238,6,3,0,0,0,0,0,0,0.84,0.49
140.28,7253,2,3,0,0,0,0,0,0,0.84,0.53
140.56,7268,2,3,0,0,0,0,0,0,0.84,0.5
140.84,7283,1,3,0,0,0,0,0,0,0.84,0.53
141.12,7298,2,3,0,0,0,0,0,0,0.84,0.22
141.4,7313,4,3,0,0,0,0,0,0,0.85,0.03
141.68,7328,2,3,0,0,0,0,0,0,0.85,0.35
141.96,7343,7,3,0,0,0,0,0,0,0.85,0.55
142.27,7358,10,3,0.1,0,0,0,0,0,0.85,0.72
142.56,7373,13,3,0.1,0,0.1,0,0,0,0.85,0.58
142.75,7388,22,3,0.1,0,0.1,0,0,0,0.85,0.53
142.99,7403,13,3,0.1,0,0.1,0,1,3.653807205,0.85,0.67
143.25,7418,4,3,0,0,0,0,0,0,0.85,0.72
143.61,7433,4,3,0,0,0,0,0,0,0.85,0.61
143.96,7448,7,3,0.1,0,0,0,0,0,0.85,0.72
144.27,7463,20,3,0.1,0,0.1,0,0,0,0.85,0.56
144.56,7478,12,3,0.1,0,0.1,0,1,2.055183893,0.85,0.82
144.84,7493,4,3,0,0,0,0,0,0,0.85,0.77
145.12,7508,1,3,0,0,0,0,0,0,0.85,0.55
145.4,7523,1,3,0,0,0,0,0,0,0.85,0.74
145.68,7538,1,3,0,0,0,0,0,0,0.85,0.75
145.97,7553,2,3,0,0,0,0,0,0,0.84,0.49
146.28,7568,2,3,0,0,0,0,0,0,0.84,0.43
146.56,7583,14,3,0.1,0,0.1,0,0,0,0.84,0.17
146.84,7598,10,3,0.1,0,0,0,0,0,0.83,0.1
147.13,7613,12,3,0.1,0,0.1,0,0,0,0.83,0.16
147.41,7628,14,3,0.1,0,0.1,0,0,0,0.82,0.21
147.69,7643,8,3,0.1,0,0,0,0,0,0.82,0.47
147.98,7658,20,3,0.1,0,0.1,0,0,0,0.82,0.21
148.29,7673,12,3,0.1,0,0.1,0,1,5.726388646,0.82,0.21
148.57,7688,4,3,0,0,0,0,0,0,0.81,0.21
148.86,7703,3,3,0,0,0,0,0,0,0.81,0.21
149.14,7718,7,3,0,0,0,0,0,0,0.81,0.21
149.42,7733,4,3,0,0,0,0,0,0,0.81,0.21
149.71,7748,16,3,0.1,0,0.1,0,0,0.884000089,0.8,0.21
150.02,7763,4,3,0,0,0,0,0,0,0.8,0.21
150.31,7778,5,3,0,0,0,0,0,0,0.8,0.21
150.59,7793,4,3,0,0,0,0,0,0,0.8,0.21
150.88,7808,4,3,0,0,0,0,0,0,0.8,0.21
151.16,7823,3,3,0,0,0,0,0,0,0.79,0.21
32.27,7838,0,0.6,0,0,0,0,0,0,0.79,0.21
0,7853,0,0,0,0,0,0,0,0,0.79,0.21
0,7868,0,0,0,0,0,0,0,0,0.79,0.21
0,7883,0,0,0,0,0,0,0,0,0.79,0.21
0,7898,0,0,0,0,0,0,0,0,0.79,0.21
