cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
74.24,4059,6,2,0,0.1,-0.1,0.1,0,0,0.18,0.14
74.46,4074,3,2,0,0.1,-0.1,0.1,0,0,0.2,0.08
74.68,4089,7,2,0.1,0.1,-0.1,0.1,0,0,0.22,0.23
74.9,4104,14,2,0.1,0.1,0,0.1,0,0,0.25,0.82
75.13,4119,21,2,0.2,0.1,0.1,0.1,0,0,0.27,0.34
75.35,4134,25,2,0.2,0.1,0.1,0.1,0,0,0.3,0.11
75.57,4149,23,2,0.2,0.1,0.1,0.1,1,0.260028197,0.32,0.09
75.79,4164,14,2,0.1,0.1,0,0.1,0,0,0.34,0.06
76.01,4179,11,2,0.1,0.1,0,0.1,0,0,0.37,0.23
76.25,4194,8,2,0.1,0.1,0,0.1,0,0,0.38,0.11
76.48,4209,29,2,0.2,0.1,0.1,0.1,0,0,0.39,0.14
76.71,4224,30,2,0.2,0.1,0.1,0.1,1,1.693821294,0.41,0.99
76.93,4239,20,2,0.2,0.1,0.1,0.1,0,0,0.42,0.84
77.15,4254,8,2,0.1,0.1,0,0.1,0,0,0.43,0.17
77.37,4269,14,2,0.1,0.1,0,0.1,0,0,0.44,0.29
77.59,4284,28,2,0.2,0.1,0.1,0.1,0,0,0.45,0.09
77.81,4299,29,2,0.2,0.1,0.1,0.1,0,0,0.45,0.05
78.02,4314,24,2,0.2,0.1,0.1,0.1,0,1.891602725,0.45,0.95
78.25,4329,19,2,0.1,0.1,0.1,0.1,0,0,0.45,0.93
78.49,4344,25,2,0.2,0.1,0.1,0.1,0,0,0.44,0.13
78.71,4359,26,2,0.2,0.1,0.1,0.1,1,0.721740204,0.44,0.03
78.93,4374,19,2,0.1,0.1,0.1,0.1,0,0,0.43,0.47
79.15,4389,15,2,0.1,0.1,0,0.1,0,0,0.42,0.41
79.37,4404,13,2,0.1,0.1,0,0.1,0,0,0.41,0.35
79.59,4419,9,2,0.1,0.1,0,0.1,0,0,0.4,0.69
79.8,4434,2,2,0,0.1,-0.1,0.1,0,0,0.39,0.55
80.02,4449,1,2,0,0.1,-0.1,0.1,0,0,0.39,0.45
80.25,4464,0,2,0,0.1,-0.1,0.1,0,0,0.39,0.66
80.49,4479,0,2,0,0.1,-0.1,0.1,0,0,0.39,0.9
80.71,4494,1,2,0,0.1,-0.1,0.1,0,0,0.4,0.28
80.92,4509,2,2,0,0.1,-0.1,0.1,0,0,0.4,0.28
81.14,4524,3,2.6,0,0.1,-0.1,0.1,0,0,0.41,0.71
81.36,4539,5,3,0,0.1,-0.1,0.1,0,0,0.42,0.17
81.57,4554,9,2.7,0.1,0.1,0,0.1,0,0,0.44,0.25
81.79,4569,12,2,0.1,0.1,0,0.1,0,0,0.45,0.19
82,4584,10,2,0.1,0.1,0,0.1,0,0,0.47,0.46
82.25,4599,40,3,0.2,0.1,0.1,0.1,1,0.596117516,0.49,0.71
82.47,4614,29,3,0.1,0.1,0.1,0.1,0,0,0.52,0.58
82.68,4629,9,3,0.1,0.1,0,0.1,0,0,0.54,0.47
82.9,4644,2,3,0,0.1,-0.1,0.1,0,0,0.57,0.68
83.11,4659,6,3,0,0.1,0,0.1,0,0,0.59,0.5
83.33,4674,15,3,0.1,0.1,0,0.1,0,0,0.62,0.4
83.54,4689,30,3,0.1,0.1,0.1,0.1,0,0,0.65,0.81
83.76,4704,59,3,0.3,0.1,0.2,0.1,1,2.697247249,0.67,0.34
84,4719,10,3,0.1,0.1,0,0.1,0,0,0.69,0.53
84.22,4734,35,3,0.2,0.1,0.1,0.1,0,0,0.71,0.65
84.44,4749,34,3,0.2,0.1,0.1,0.1,1,1.369007721,0.73,0.71
84.65,4764,23,3,0.1,0.1,0.1,0.1,0,0,0.74,0.77
84.86,4779,18,3,0.1,0.1,0,0.1,0,0,0.75,0.65
85.08,4794,17,2.7,0.1,0.1,0,0.1,0,0,0.76,0.8
85.29,4809,9,2.2,0.1,0.1,0,0.1,0,0,0.78,0.86
85.5,4824,1,3,0,0.1,-0.1,0.1,0,0,0.79,0.7
85.75,4839,11,3,0.1,0.1,0,0.1,0,0,0.79,0.73
85.96,4854,12,3,0.1,0.1,0,0.1,0,0,0.8,0.85
86.18,4869,8,3,0,0.1,0,0.1,0,0,0.81,0.79
86.39,4884,25,3,0.1,0.1,0.1,0.1,0,0,0.82,0.74
86.6,4899,34,3,0.2,0.1,0.1,0.1,1,0.767293367,0.82,0.63
86.81,4914,22,3,0.1,0.1,0.1,0.1,0,0,0.83,0.58
87.03,4929,17,3,0.1,0.1,0,0.1,0,0,0.83,0.71
87.25,4944,62,3,0.3,0.1,0.2,0.1,1,2.681231181,0.84,0.53
87.49,4959,12,3,0.1,0.1,0,0.1,0,0,0.84,0.92
87.7,4974,3,3,0,0.1,0,0.1,0,0,0.84,0.71
87.91,4989,2,3,0,0.1,-0.1,0.1,0,0,0.84,0.57
88.12,5004,1,3,0,0.1,-0.1,0.1,0,0,0.85,0.52
88.33,5019,1,2.7,0,0.1,-0.1,0.1,0,0,0.85,0.6
88.54,5034,2,2.2,0,0.1,0,0.1,0,0,0.85,0.58
88.75,5049,4,3,0,0.1,0,0.1,0,0,0.86,0.84
89,5064,7,2,0.1,0.1,0,0.1,0,0,0.86,0.86
89.21,5079,1,2.9,0,0.1,-0.1,0.1,0,0,0.86,0.74
89.42,5094,14,3,0.1,0.1,0,0.1,0,0,0.87,0.62
89.63,5109,15,3,0.1,0.1,0,0.1,0,0,0.87,0.61
89.84,5124,13,3,0.1,0.1,0,0.1,0,0,0.87,0.48
90.05,5139,15,3,0.1,0.1,0,0,0,0,0.86,0.53
90.26,5154,9,3,0,0.1,0,0,0,0,0.85,0.79
90.5,5169,15,3,0.1,0.1,0,0,0,0,0.85,0.69
90.72,5184,9,3,0,0.1,0,0,0,0,0.84,0.67
90.93,5199,4,3,0,0.1,0,0,0,0,0.83,0.54
