cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
146.95,10102,3.6231,1.6885,0.016626,0.017798,-0.0011725,0.022676,0,0,8.7626,5.446
147.03,10112,3,2,0.010897,0.017304,-0.0064069,0.022441,0,0,8.7175,5.3448
147.1,10122,3,2,0.010897,0.016808,-0.0059104,0.022206,0,0,8.7282,5.2427
147.17,10132,3,2,0.010897,0.016309,-0.005412,0.021971,0,0,9.002,5.1399
147.25,10142,3,2,0.011119,0.015809,-0.0046901,0.021734,0,0,9.3305,5.0361
147.32,10152,3,2,0.011134,0.015307,-0.0041728,0.021497,0,0,9.2648,4.9313
147.39,10162,3,2,0.011134,0.014803,-0.0036691,0.021258,0,0,9.2672,4.8254
147.47,10172,1.8649,2,0.0066808,0.014298,-0.0076169,0.021019,0,0,9.5679,4.7185
147.54,10182,1,2,0.0034842,0.013791,-0.010307,0.020778,0,0,7.9668,4.6103
147.61,10192,1,2,0.0034842,0.013283,-0.0097988,0.020536,0,0,4.7585,4.5009
147.68,10202,1,2,0.0034842,0.012774,-0.0092895,0.020292,0,0,2.7788,4.3901
147.75,10212,4.9197,1.51,0.020761,0.012263,0.0084977,0.020047,0,0,0,4.2779
147.81,10222,5,1.5,0.021078,0.011752,0.0093262,0.0198,0,0,0,4.1642
147.88,10232,5,1.5,0.021078,0.01124,0.0098382,0.019551,0,0,0,4.049
147.94,10242,4.9472,1.5,0.020877,0.010727,0.010149,0.019301,0,0,0,3.9323
148,10252,3,1.5,0.013133,0.010214,0.0029192,0.019048,0,0,0,3.8139
148.07,10262,3,1.5,0.013133,0.0097,0.0034332,0.018794,0,0,0,3.6938
148.13,10272,3,1.5,0.013133,0.0091855,0.0039476,0.018537,0,0,0,3.5721
148.2,10282,2.7807,1.3904,0.012928,0.0086707,0.0042569,0.018278,0,0,0,3.4488
148.26,10292,2,1,0.012196,0.0081554,0.0040401,0.018018,0,0,0,3.3237
148.32,10302,2,1,0.012196,0.0076397,0.0045558,0.017755,0,0,0,3.197
148.39,10312,2,1,0.012196,0.0071237,0.0050718,0.01749,0,0,0,3.0687
148.45,10322,2.1194,1.1194,0.010419,0.0066074,0.0038115,0.017223,0,0,0,2.9387
NaN,10332,3,2,0,0.0060908,-0.0060908,0.016954,0,0,0,2.8071
NaN,10342,3,2,0,0.0055738,-0.0055738,0.016683,0,0,0,2.6739
NaN,10352,3,2,0,0.0050565,-0.0050565,0.016409,0,0,0,2.5392
NaN,10362,2.0633,1.3755,0,0.004539,-0.004539,0.016135,0,0,0,2.4029
