cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
103.61,2902,3,2,0.018554,0.062404,-0.043851,0.031634,0,0,7.2341,7.2952
103.73,2912,3.8787,2,0.02424,0.062981,-0.038741,0.031707,0,0,7.2223,7.3196
103.86,2922,4,2,0.025034,0.063503,-0.038469,0.031775,0,0,7.2388,7.3454
103.99,2932,30.441,2,0.19159,0.063967,0.12762,0.031836,0,0,7.1779,7.3726
104.11,2942,34,2,0.21415,0.064371,0.14978,0.031889,1,0,7.0955,7.4011
104.24,2952,7.0965,2,0.056719,0.064714,-0.0079958,0.03193,0,0,7.2397,7.431
104.4,2962,3.2599,2,0.032851,0.064995,-0.032144,0.03196,0,0,7.4395,7.4621
104.6,2972,2.4298,2,0.030532,0.065211,-0.034679,0.031975,0,0,7.4021,7.4944
104.85,2982,3.7042,2,0.039343,0.065363,-0.02602,0.031976,0,0,7.3756,7.528
105.06,2992,5,2,0.044113,0.065451,-0.021339,0.03196,0,0,7.4101,7.5626
105.24,3002,7.8058,2,0.061296,0.065479,-0.0041831,0.031927,0,0,7.4332,7.5982
105.4,3012,6.3514,2,0.047159,0.065449,-0.018291,0.031877,0,0,7.3934,7.6347
105.54,3022,3,2,0.020076,0.065364,-0.045288,0.031808,0,0,7.3749,7.6718
105.68,3032,9.9273,2,0.065348,0.065226,0.00012177,0.031722,0,0,7.3292,7.7096
105.81,3042,18,2,0.11619,0.065039,0.051154,0.031618,0,0,7.3058,7.7477
105.94,3052,22.203,2,0.1382,0.064806,0.073389,0.031499,0,0,7.3562,7.7861
106.06,3062,26,2,0.1564,0.064532,0.091871,0.031366,0,0,7.3655,7.8246
106.18,3072,22.868,2,0.13422,0.064219,0.070001,0.031224,0,0,7.3591,7.8631
106.3,3082,19,2,0.10809,0.063871,0.044214,0.031075,0,0,7.3483,7.9014
106.41,3092,20.751,2,0.11838,0.063491,0.054889,0.030925,0,0,7.349,7.9394
106.53,3102,26,2,0.14959,0.063081,0.086508,0.030776,0,0,7.3676,7.9771
106.64,3112,24.219,1.9225,0.1403,0.062647,0.07765,0.030631,1,0,7.4249,8.0144
106.76,3122,3,1,0.033316,0.062191,-0.028874,0.030492,0,0,7.3004,8.0513
106.87,3132,3,1,0.033316,0.061363,-0.028046,0.030361,0,0,7.2453,8.0877
106.98,3142,5.4789,1.8263,0.033623,0.060564,-0.026941,0.030238,0,0,7.2558,8.1239
107.09,3152,6,2,0.033687,0.060098,-0.026411,0.030124,0,0,7.3694,8.1596
107.21,3162,17.399,2,0.10005,0.059621,0.040432,0.03002,0,0,7.6082,8.1952
107.32,3172,25,2,0.14603,0.059134,0.086893,0.029924,0,0,7.9748,8.2306
107.44,3182,31.899,2,0.19059,0.058639,0.13195,0.029837,0,0,8.4244,8.2659
107.56,3192,40,2,0.24528,0.058138,0.18714,0.029757,0,0,9.0448,8.3013
107.68,3202,29.886,2,0.18416,0.057633,0.12653,0.029684,0,0,8.7902,8.3368
107.8,3212,16,2,0.099257,0.057125,0.042132,0.029615,0,0,8.493,8.3726
107.93,3222,14.781,2,0.089049,0.056615,0.032434,0.02955,1,0,8.3206,8.4087
108.05,3232,13,2,0.074925,0.056103,0.018823,0.029485,0,0,8.3134,8.4452
108.16,3242,26.545,1.8812,0.18598,0.05559,0.13039,0.029419,0,0,8.304,8.4822
108.28,3252,70,1.5,0.55049,0.055208,0.49528,0.02935,0,0,8.3197,8.5197
