cmTop,cmBot,ageTop,ageBot ,charVol,charCount
75.5,75.75,1347.5,1352.5,2,3
75.75,76,1352.5,1357.2,2,2
76,76.25,1357.2,1362.2,2,2
76.25,76.5,1362.2,1367,2,3
76.5,76.75,1367,1371.9,2,0
76.75,77,1371.9,1376.3,2,7
77,77.25,1376.3,1380.3,2,14
77.25,77.5,1380.3,1383.6,2,27
77.5,77.75,1383.6,1387.8,2,24
77.75,78,1387.8,1392.6,2,5
78,78.25,1392.6,1397.8,2,0
78.25,78.5,1397.8,1402.8,2,1
78.5,78.75,1402.8,1407.9,2,9
78.75,79,1407.9,1413.1,2,1
79,79.25,1413.1,1418.3,2,1
79.25,79.5,1418.3,1422.3,2,4
79.5,79.75,1422.3,1427.3,2,1
79.75,80,1427.3,1430.4,2,1
80,80.25,1430.4,1433.6,2,3
80.25,80.5,1433.6,1437.7,2,6
80.5,80.75,1437.7,1442.8,2,3
80.75,81,1442.8,1448,2,5
81,81.25,1448,1453.2,2,8
81.25,81.5,1453.2,1458.4,2,3
81.5,81.75,1458.4,1463.6,2,7
81.75,82,1463.6,1468.6,2,2
82,82.25,1468.6,1473.6,2,1
82.25,82.5,1473.6,1478.6,2,0
82.5,82.75,1478.6,1483.5,2,0
82.75,83,1483.5,1488.7,2,1
83,83.25,1488.7,1493.8,2,2
83.25,83.5,1493.8,1499,2,3
83.5,83.75,1499,1504,2,2
83.75,84,1504,1508.6,2,1
84,84.25,1508.6,1511.8,2,0
84.25,84.5,1511.8,1515.5,2,3
84.5,84.75,1515.5,1519.9,2,3
84.75,85,1519.9,1524.7,2,4
85,85.25,1524.7,1530,2,4
85.25,85.5,1530,1535.2,2,3
85.5,85.75,1535.2,1540.5,2,0
85.75,86,1540.5,1545.7,2,0
86,86.25,1545.7,1550.5,2,4
86.25,86.5,1550.5,1555.3,2,2
86.5,86.75,1555.3,1560,2,0
86.75,87,1560,1565,2,0
87,87.25,1565,1569.8,2,2
87.25,87.5,1569.8,1574.5,2,1
87.5,87.75,1574.5,1579.3,2,2
87.75,88,1579.3,1584.3,2,1
88,88.25,1584.3,1589,2,4
88.25,88.5,1589,1592.7,2,11
88.5,88.75,1592.7,1594.3,2,0
88.75,89,1594.3,1595.6,2,0
89,89.25,1595.6,1596.2,2,7
89.25,89.5,1596.2,1596.9,2,14
89.5,89.75,1596.9,1597.4,2,7
89.75,90,1597.4,1599.2,2,5
90,90.25,1599.2,1601.8,2,2
90.25,90.5,1601.8,1605.4,2,1
90.5,90.75,1605.4,1610.3,2,1
90.75,91,1610.3,1615.3,2,0
91,91.25,1615.3,1620.1,2,0
91.25,91.5,1620.1,1625,2,2
91.5,91.75,1625,1629.9,2,5
91.75,92,1629.9,1634.8,2,6
92,92.25,1634.8,1639.7,2,6
92.25,92.5,1639.7,1644.7,2,5
92.5,92.75,1644.7,1647.6,2,2
92.75,93,1647.6,1648,2,0
93,93.25,1648,1648.4,2,0
93.25,93.5,1648.4,1649.6,2,3
93.5,93.75,1649.6,1652.4,2,1
93.75,94,1652.4,1655.7,2,0
94,94.25,1655.7,1660.5,2,0
94.25,94.5,1660.5,1665.5,2,1
94.5,94.75,1665.5,1670.5,2,1
94.75,95,1670.5,1675.4,2,1
95,95.25,1675.4,1680.2,2,3
95.25,95.5,1680.2,1685.3,2,5
95.5,95.75,1685.3,1690.3,2,5
95.75,96,1690.3,1695,2,11
96,96.25,1695,1699.8,2,10
96.25,96.5,1699.8,1704.6,2,3
96.5,96.75,1704.6,1709.6,2,6
96.75,97,1709.6,1714.3,2,4
