cmTop,cmBot,ageTop,ageBot ,charVol,charCount
65.75,66,1396.3,1407.2,1.5,8
66,66.25,1407.2,1418,1.5,13
66.25,66.5,1418,1428.7,1.5,17
66.5,66.75,1428.7,1439.4,1.5,15
66.75,67,1439.4,1449.9,1.5,4
67,67.25,1449.9,1460,1.5,2
67.25,67.5,1460,1469.8,1.5,0
67.5,67.75,1469.8,1479.6,1.5,5
67.75,68,1479.6,1489.2,1.5,0
68,68.25,1489.2,1498.5,1.5,7
68.25,68.5,1498.5,1507.7,1.5,4
68.5,68.75,1507.7,1516.7,1.5,10
68.75,69,1516.7,1525.8,1.5,19
69,69.25,1525.8,1535.2,1.5,11
69.25,69.5,1535.2,1544.2,1.5,7
69.5,69.75,1544.2,1553.5,1.5,6
69.75,70,1553.5,1562.6,1.5,7
70,70.25,1562.6,1571.5,1.5,7
70.25,70.5,1571.5,1580.5,1.5,6
70.5,70.75,1580.5,1588.9,1.5,3
70.75,71,1588.9,1597.2,1.5,1
71,71.25,1597.2,1605.1,1.5,0
71.25,71.5,1605.1,1613.1,1.5,2
71.5,71.75,1613.1,1621.2,1.5,5
71.75,72,1621.2,1629.1,1.5,4
72,72.25,1629.1,1637.1,1.5,4
72.25,72.5,1637.1,1645.1,1.5,6
72.5,72.75,1645.1,1653.2,1.5,34
72.75,73,1653.2,1661.4,1.5,2
73,73.25,1661.4,1669.3,1.5,13
73.25,73.5,1669.3,1677.3,1.5,8
73.5,73.75,1677.3,1684.9,1.5,2
73.75,74,1684.9,1692.5,1.5,1
74,74.25,1692.5,1699.3,1.5,2
74.25,74.5,1699.3,1706,1.5,3
74.5,74.75,1706,1712.5,1.5,8
74.75,75,1712.5,1719.7,1.5,8
75,75.25,1719.7,1726.7,1.5,4
75.25,75.5,1726.7,1733.8,1.5,11
75.5,75.75,1733.8,1740.6,1.5,9
75.75,76,1740.6,1747.4,1.5,14
76,76.25,1747.4,1754.1,1.5,3
76.25,76.5,1754.1,1761,1.5,3
76.5,76.75,1761,1768,1.5,7
76.75,77,1768,1775,1.5,8
77,77.25,1775,1781.9,1.5,2
77.25,77.5,1781.9,1788.8,1.5,5
77.5,77.75,1788.8,1795.5,1.5,39
77.75,78,1795.5,1802,1.5,27
78,78.25,1802,1808.3,1.5,31
78.25,78.5,1808.3,1814.6,1.5,28
78.5,78.75,1814.6,1821.1,1.5,84
78.75,79,1821.1,1827.6,1.5,9
79,79.25,1827.6,1833.9,1.5,4
79.25,79.5,1833.9,1840.5,1.5,13
79.5,79.75,1840.5,1847,1.5,19
79.75,80,1847,1853.4,1.5,4
80,80.25,1853.4,1859.7,1.5,5
80.25,80.5,1859.7,1865.8,1.5,0
80.5,80.75,1865.8,1871.8,1.5,0
80.75,81,1871.8,1877.5,1.5,1
81,81.25,1877.5,1883.1,1.5,1
81.25,81.5,1883.1,1888.6,1.5,39
81.5,81.75,1888.6,1894.1,1.5,2
81.75,82,1894.1,1899.3,1.5,2
82,82.25,1899.3,1904.5,1.5,1
82.25,82.5,1904.5,1909.6,1.5,0
82.5,82.75,1909.6,1914.5,1.5,0
82.75,83,1914.5,1919,1.5,0
83,83.25,1919,1923.7,1.5,2
83.25,83.5,1923.7,1928.1,1.5,0
83.5,83.75,1928.1,1932.1,1.5,0
83.75,84,1932.1,1936,1.5,0
84,84.25,1936,1940,1.5,0
84.25,84.5,1940,1943.9,1.5,0
84.5,84.75,1943.9,1947.7,1.5,0
84.75,85,1947.7,1951.2,1.5,0
85,85.25,1951.2,1954.6,1.5,0
85.25,85.5,1954.6,1956.7,1.5,0
85.5,85.75,1956.7,1960.7,1.5,0
85.75,86,1960.7,1964.7,1.5,0
86,86.25,1964.7,1968.7,1.5,1
86.25,86.5,1968.7,1972.8,1.5,0
86.5,86.75,1972.8,1976.4,1.5,1
86.75,87,1976.4,1979.6,1.5,0
87,87.25,1979.6,1983.3,1.5,0
87.25,87.5,1983.3,1986.8,1.5,1
87.5,87.75,1986.8,1990.2,1.5,1
87.75,88,1990.2,1994.1,1.5,3
88,88.25,1994.1,1997.4,1.5,2
88.25,88.5,1997.4,2000.6,1.5,4
88.5,88.75,2000.6,2003.8,1.5,1
88.75,89,2003.8,2007.2,1.5,0
89,89.25,2007.2,2010.7,1.5,0
89.25,89.5,2010.7,2013.9,1.5,6
89.5,89.75,2013.9,2017.4,1.5,0
89.75,90,2017.4,2020.7,1.5,0
90,90.25,2020.7,2023.9,1.5,1
90.25,90.5,2023.9,2026.8,1.5,0
90.5,90.75,2026.8,2029.6,1.5,0
90.75,91,2029.6,2032.3,1.5,0
91,91.25,2032.3,2035,1.5,0
91.25,91.5,2035,2037.4,1.5,0
